Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;V133;V134;V135;V136;V137;V138;V139;V140;V141;V142;V143;V144;V145;V146;V147;V148;V149;V150;V151;V152;V153;V154;V155;V156;V157;V158;V159;V160;V161;V162;V163;V164;V165;V166;V167;V168;V169;V170;V171;V172;V173;V174;V175;V176;V177;V178;V179;V180;V181;V182;V183;V184;V185;V186;V187;V188;V189;V190;V191;V192;V193;V194;V195;V196;V197;V198;V199;V200;V201
250750705000202;1;432;81;206;77;62;2;4;253;34;135;4;6;0;116;171;61;78;1;5;110;177;66;73;1;5;101;186;61;78;1;5;126;161;64;75;2;4;0;287;0;139;0;6;14;273;6;133;0;6;57;230;30;109;2;4;13;274;4;135;0;6;160;272;0;0;394;38;0;0;178;254;0;0;177;255;0;0;163;269;0;0;192;240;0;0;0;432;0;0;20;412;0;0;89;343;0;0;17;415;0;0;85;240;5;0;0;0;294;31;5;0;0;0;157;168;1;4;0;0;149;176;4;1;0;0;142;183;1;4;0;0;171;154;1;4;0;0;0;325;0;5;0;0;15;310;0;5;0;0;60;265;0;5;0;0;16;309;0;5;0;0;160;272;0;0;394;38;0;0;178;254;0;0;177;255;0;0;163;269;0;0;192;240;0;0;0;432;0;0;20;412;0;0;89;343;0;0;17;415;0;0
250750705000203;1;265;120;111;14;20;0;0;217;14;32;2;0;0;226;5;33;1;0;0;206;25;28;6;0;0;212;19;29;5;0;0;142;89;29;5;0;0;15;216;5;29;0;0;135;96;17;17;0;0;0;231;0;34;0;0;0;231;0;34;0;0;134;131;0;0;249;16;0;0;259;6;0;0;234;31;0;0;241;24;0;0;171;94;0;0;20;245;0;0;152;113;0;0;0;265;0;0;0;265;0;0;133;131;1;0;0;0;248;16;1;0;0;0;258;6;1;0;0;0;233;31;1;0;0;0;240;24;1;0;0;0;170;94;1;0;0;0;19;245;1;0;0;0;151;113;1;0;0;0;0;264;0;1;0;0;0;264;0;1;0;0;134;131;0;0;249;16;0;0;259;6;0;0;234;31;0;0;241;24;0;0;171;94;0;0;20;245;0;0;152;113;0;0;0;265;0;0;0;265;0;0
250750705000204;1;172;93;23;26;19;9;2;116;0;45;0;11;0;116;0;45;0;11;0;116;0;45;0;11;0;116;0;45;0;11;0;4;112;1;44;0;11;0;116;0;45;0;11;105;11;39;6;10;1;0;116;0;45;0;11;0;116;0;45;0;11;128;44;0;0;172;0;0;0;172;0;0;0;172;0;0;0;172;0;0;0;5;167;0;0;0;172;0;0;154;18;0;0;0;172;0;0;0;172;0;0;2;5;5;1;0;0;7;0;6;0;0;0;7;0;6;0;0;0;7;0;6;0;0;0;7;0;6;0;0;0;0;7;0;6;0;0;0;7;0;6;0;0;5;2;5;1;0;0;0;7;0;6;0;0;0;7;0;6;0;0;127;44;1;0;171;0;1;0;171;0;1;0;171;0;1;0;171;0;1;0;5;166;0;1;0;171;0;1;153;18;1;0;0;171;0;1;0;171;0;1
250750705000205;1;271;29;160;13;44;0;18;188;1;57;0;18;0;134;55;40;17;10;8;133;56;33;24;11;7;144;45;44;13;11;7;73;116;27;30;7;11;0;189;0;57;0;18;152;37;43;14;16;2;0;189;0;57;0;18;0;189;1;56;0;18;42;226;0;2;267;1;2;0;188;80;2;0;183;85;0;2;203;65;2;0;113;155;0;2;0;268;0;2;211;57;2;0;0;268;0;2;1;267;0;2;5;17;36;203;0;1;22;0;238;1;1;0;18;4;165;74;1;0;16;6;158;81;1;0;19;3;177;62;1;0;16;6;95;144;1;0;0;22;0;239;0;1;19;3;186;53;0;1;0;22;0;239;0;1;0;22;1;238;0;1;42;226;0;1;267;1;1;0;189;79;0;1;181;87;0;1;204;64;0;1;111;157;0;1;0;268;0;1;212;56;0;1;0;268;0;1;0;268;1;0
250750705000206;1;360;98;153;45;55;3;6;251;0;100;0;9;0;194;57;73;27;6;3;191;60;76;24;8;1;197;54;75;25;8;1;83;168;28;72;3;6;0;251;0;100;0;9;214;37;85;15;7;2;21;230;16;84;0;9;2;249;0;100;0;9;139;214;6;0;353;0;6;0;266;87;6;0;268;85;6;0;273;80;6;0;107;246;6;0;0;353;0;6;299;54;6;0;37;316;0;6;2;351;0;6;7;11;36;88;0;0;18;0;124;0;0;0;17;1;119;5;0;0;17;1;113;11;0;0;17;1;120;4;0;0;9;9;42;82;0;0;0;18;0;124;0;0;16;2;115;9;0;0;1;17;3;121;0;0;0;18;0;124;0;0;146;211;0;0;357;0;0;0;270;87;0;0;275;82;0;0;280;77;0;0;111;246;0;0;0;357;0;0;303;54;0;0;37;320;0;0;2;355;0;0
250750705000207;1;298;82;149;15;42;6;4;218;13;56;1;10;0;203;28;43;14;8;2;202;29;41;16;8;2;208;23;44;13;8;2;63;168;14;43;1;9;18;213;4;53;0;10;228;3;53;4;10;0;31;200;7;50;1;9;11;220;4;53;1;9;103;195;0;0;284;14;0;0;254;44;0;0;251;47;0;0;260;38;0;0;78;220;0;0;22;276;0;0;291;7;0;0;39;259;0;0;16;282;0;0;1;6;0;3;0;0;7;0;3;0;0;0;4;3;1;2;0;0;4;3;1;2;0;0;4;3;1;2;0;0;3;4;0;3;0;0;0;7;0;3;0;0;7;0;3;0;0;0;2;5;0;3;0;0;0;7;0;3;0;0;103;195;0;0;284;14;0;0;254;44;0;0;251;47;0;0;260;38;0;0;78;220;0;0;22;276;0;0;291;7;0;0;39;259;0;0;16;282;0;0
250750705000208;1;108;55;17;11;16;2;3;71;1;27;0;5;0;43;29;24;3;4;1;64;8;27;0;5;0;43;29;24;3;4;1;43;29;15;12;3;2;0;72;0;27;0;5;65;7;24;3;5;0;27;45;7;20;2;3;1;71;3;24;2;3;68;40;0;0;107;1;0;0;74;34;0;0;99;9;0;0;74;34;0;0;62;46;0;0;0;108;0;0;98;10;0;0;37;71;0;0;6;102;0;0;8;0;59;39;0;0;8;0;97;1;0;0;6;2;66;32;0;0;8;0;89;9;0;0;6;2;66;32;0;0;4;4;58;40;0;0;0;8;0;98;0;0;6;2;90;8;0;0;4;4;33;65;0;0;0;8;6;92;0;0;68;40;0;0;107;1;0;0;74;34;0;0;99;9;0;0;74;34;0;0;62;46;0;0;0;108;0;0;98;10;0;0;37;71;0;0;6;102;0;0
250750705000209;1;207;113;52;20;11;7;4;165;0;31;0;11;0;72;93;13;18;6;5;165;0;30;1;11;0;72;93;13;18;6;5;72;93;16;15;5;6;0;165;0;31;0;11;147;18;30;1;9;2;0;165;0;31;0;11;0;165;0;31;0;11;140;67;0;0;207;0;0;0;91;116;0;0;206;1;0;0;91;116;0;0;93;114;0;0;0;207;0;0;186;21;0;0;0;207;0;0;0;207;0;0;11;6;5;5;0;0;17;0;10;0;0;0;9;8;6;4;0;0;17;0;10;0;0;0;9;8;6;4;0;0;7;10;6;4;0;0;0;17;0;10;0;0;15;2;8;2;0;0;0;17;0;10;0;0;0;17;0;10;0;0;140;67;0;0;207;0;0;0;91;116;0;0;206;1;0;0;91;116;0;0;93;114;0;0;0;207;0;0;186;21;0;0;0;207;0;0;0;207;0;0
250750705000210;1;216;73;87;19;29;2;6;160;0;47;1;8;0;98;62;25;23;6;2;158;2;45;3;8;0;124;36;36;12;6;2;99;61;28;20;7;1;0;160;0;48;0;8;145;15;39;9;8;0;1;159;0;48;0;8;0;160;0;48;0;8;94;122;0;0;215;1;0;0;129;87;0;0;211;5;0;0;166;50;0;0;134;82;0;0;0;216;0;0;192;24;0;0;1;215;0;0;0;216;0;0;5;13;81;96;0;0;18;0;176;1;0;0;16;2;97;80;0;0;17;1;174;3;0;0;12;6;137;40;0;0;12;6;114;63;0;0;0;18;0;177;0;0;17;1;155;22;0;0;0;18;1;176;0;0;0;18;0;177;0;0;94;122;0;0;215;1;0;0;129;87;0;0;211;5;0;0;166;50;0;0;134;82;0;0;0;216;0;0;192;24;0;0;1;215;0;0;0;216;0;0
250750705000211;1;245;135;54;23;19;7;6;188;1;42;0;13;0;188;1;42;0;13;0;188;1;42;0;13;0;188;1;42;0;13;0;55;134;21;21;5;8;0;189;0;42;0;13;179;10;40;2;12;1;0;189;0;42;0;13;0;189;0;42;0;13;165;79;1;0;243;1;1;0;243;1;1;0;243;1;1;0;243;1;1;0;81;163;0;1;0;244;0;1;231;13;1;0;0;244;0;1;0;244;0;1;15;6;144;61;0;0;20;1;205;0;0;0;20;1;205;0;0;0;20;1;205;0;0;0;20;1;205;0;0;0;9;12;56;149;0;0;0;21;0;205;0;0;20;1;193;12;0;0;0;21;0;205;0;0;0;21;0;205;0;0;166;78;0;1;243;1;1;0;243;1;1;0;243;1;1;0;243;1;1;0;80;164;1;0;0;244;0;1;231;13;1;0;0;244;0;1;0;244;0;1
250750705000212;1;274;189;10;67;2;6;0;199;0;69;0;6;0;38;161;11;58;3;3;135;64;44;25;3;3;68;131;22;47;3;3;28;171;11;58;0;6;0;199;0;69;0;6;161;38;55;14;3;3;190;9;67;2;6;0;0;199;0;69;0;6;262;12;0;0;274;0;0;0;52;222;0;0;182;92;0;0;93;181;0;0;39;235;0;0;0;274;0;0;219;55;0;0;263;11;0;0;0;274;0;0;28;7;0;0;1;0;35;0;0;0;1;0;7;28;0;0;0;1;20;15;0;0;0;1;14;21;0;0;0;1;5;30;0;0;0;1;0;35;0;0;0;1;31;4;0;0;1;0;28;7;0;0;1;0;0;35;0;0;0;1;262;12;0;0;274;0;0;0;52;222;0;0;182;92;0;0;93;181;0;0;39;235;0;0;0;274;0;0;219;55;0;0;263;11;0;0;0;274;0;0
250750705000213;1;330;123;86;37;48;21;15;203;6;81;4;36;0;42;167;23;62;2;34;78;131;31;54;11;25;39;170;21;64;2;34;26;183;15;70;0;36;4;205;0;85;0;36;167;42;63;22;30;6;10;199;6;79;0;36;0;209;0;85;0;36;180;147;1;2;317;10;3;0;67;260;0;3;119;208;1;2;62;265;0;3;41;286;0;3;4;323;0;3;259;68;1;2;16;311;0;3;0;327;0;3;9;10;162;128;0;0;19;0;280;10;0;0;6;13;56;234;0;0;6;13;108;182;0;0;6;13;51;239;0;0;3;16;36;254;0;0;0;19;4;286;0;0;14;5;229;61;0;0;0;19;16;274;0;0;0;19;0;290;0;0;181;149;0;0;320;10;0;0;67;263;0;0;120;210;0;0;62;268;0;0;41;289;0;0;4;326;0;0;260;70;0;0;16;314;0;0;0;330;0;0
250750705000214;1;183;60;76;7;26;8;6;136;0;33;0;14;0;112;24;27;6;13;1;136;0;33;0;14;0;136;0;33;0;14;0;28;108;2;31;3;11;0;136;0;33;0;14;136;0;33;0;14;0;0;136;0;33;0;14;0;136;0;33;0;14;75;108;0;0;183;0;0;0;152;31;0;0;183;0;0;0;183;0;0;0;33;150;0;0;0;183;0;0;183;0;0;0;0;183;0;0;0;183;0;0;2;6;72;101;0;0;8;0;173;0;0;0;8;0;142;31;0;0;8;0;173;0;0;0;8;0;173;0;0;0;0;8;32;141;0;0;0;8;0;173;0;0;8;0;173;0;0;0;0;8;0;173;0;0;0;8;0;173;0;0;75;108;0;0;183;0;0;0;152;31;0;0;183;0;0;0;183;0;0;0;33;150;0;0;0;183;0;0;183;0;0;0;0;183;0;0;0;183;0;0
250750705000215;1;187;36;104;14;33;0;0;140;0;47;0;0;0;135;5;45;2;0;0;135;5;45;2;0;0;134;6;45;2;0;0;31;109;18;29;0;0;0;140;0;47;0;0;123;17;37;10;0;0;0;140;0;47;0;0;0;140;1;46;0;0;50;137;0;0;187;0;0;0;180;7;0;0;180;7;0;0;179;8;0;0;49;138;0;0;0;187;0;0;160;27;0;0;0;187;0;0;1;186;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;50;137;0;0;187;0;0;0;180;7;0;0;180;7;0;0;179;8;0;0;49;138;0;0;0;187;0;0;160;27;0;0;0;187;0;0;1;186;0;0
250750705000216;1;228;76;89;31;21;5;4;165;0;52;0;9;0;138;27;42;10;8;1;159;6;48;4;8;1;159;6;48;4;8;1;94;71;23;29;3;6;0;165;0;52;0;9;157;8;48;4;6;3;0;165;0;52;1;8;4;161;0;52;0;9;112;116;0;0;228;0;0;0;189;39;0;0;216;12;0;0;216;12;0;0;121;107;0;0;0;228;0;0;212;16;0;0;1;227;0;0;4;224;0;0;0;1;112;114;0;0;1;0;226;0;0;0;1;0;187;39;0;0;1;0;214;12;0;0;1;0;214;12;0;0;1;0;119;107;0;0;0;1;0;226;0;0;1;0;210;16;0;0;0;1;1;225;0;0;0;1;4;222;0;0;112;116;0;0;228;0;0;0;189;39;0;0;216;12;0;0;216;12;0;0;121;107;0;0;0;228;0;0;212;16;0;0;1;227;0;0;4;224;0;0
250750705000217;1;248;69;120;22;28;1;8;189;0;50;0;9;0;79;110;17;33;2;7;140;49;32;18;8;1;79;110;17;33;2;7;54;135;10;40;2;7;17;172;3;47;2;7;154;35;37;13;7;2;0;189;0;50;0;9;0;189;0;50;0;9;92;156;0;0;248;0;0;0;98;150;0;0;180;68;0;0;98;150;0;0;66;182;0;0;22;226;0;0;198;50;0;0;0;248;0;0;0;248;0;0;4;3;39;59;0;0;7;0;98;0;0;0;4;3;0;98;0;0;7;0;37;61;0;0;4;3;0;98;0;0;0;7;0;98;0;0;2;5;5;93;0;0;5;2;68;30;0;0;0;7;0;98;0;0;0;7;0;98;0;0;92;156;0;0;248;0;0;0;98;150;0;0;180;68;0;0;98;150;0;0;66;182;0;0;22;226;0;0;198;50;0;0;0;248;0;0;0;248;0;0
250750705000218;1;271;10;195;4;43;2;16;203;2;47;0;18;0;54;151;16;31;6;12;54;151;16;31;6;12;54;151;16;31;6;12;35;170;11;36;5;13;0;205;0;47;0;18;109;96;28;19;9;9;27;178;9;38;3;15;0;205;0;47;0;18;16;255;0;0;269;2;0;0;76;195;0;0;76;195;0;0;76;195;0;0;51;220;0;0;0;271;0;0;146;125;0;0;39;232;0;0;0;271;0;0;0;15;0;8;1;1;15;0;8;0;2;0;6;9;0;8;0;2;6;9;0;8;0;2;6;9;0;8;0;2;5;10;0;8;0;2;0;15;0;8;0;2;10;5;1;7;0;2;3;12;0;8;1;1;0;15;0;8;0;2;16;251;0;4;265;2;4;0;76;191;0;4;76;191;0;4;76;191;0;4;51;216;0;4;0;267;0;4;144;123;2;2;37;230;2;2;0;267;0;4
250750705000219;1;257;37;146;14;44;6;9;155;28;53;5;15;0;133;50;47;11;15;0;99;84;38;20;14;1;118;65;41;17;15;0;89;94;16;42;9;6;0;183;0;58;0;15;73;110;12;46;8;7;15;168;6;52;0;15;0;183;0;58;0;15;57;198;0;0;223;32;0;0;195;60;0;0;151;104;0;0;174;81;0;0;114;141;0;0;0;255;0;0;93;162;0;0;20;235;0;0;0;255;0;0;17;43;0;6;0;0;54;6;5;1;0;0;45;15;3;3;0;0;35;25;1;5;0;0;38;22;1;5;0;0;27;33;0;6;0;0;0;60;0;6;0;0;22;38;0;6;0;0;5;55;0;6;0;0;0;60;0;6;0;0;54;168;3;32;200;22;24;11;182;40;14;21;147;75;5;30;163;59;12;23;108;114;7;28;0;222;0;35;88;134;5;30;15;207;6;29;0;222;0;35
250750705000220;1;74;44;17;5;8;0;0;61;0;13;0;0;0;61;0;13;0;0;0;61;0;13;0;0;0;61;0;13;0;0;0;22;39;2;11;0;0;0;61;0;13;0;0;60;1;13;0;0;0;1;60;0;13;0;0;0;61;0;13;0;0;49;25;0;0;74;0;0;0;74;0;0;0;74;0;0;0;74;0;0;0;24;50;0;0;0;74;0;0;73;1;0;0;1;73;0;0;0;74;0;0;11;2;4;2;0;0;13;0;6;0;0;0;13;0;6;0;0;0;13;0;6;0;0;0;13;0;6;0;0;0;9;4;2;4;0;0;0;13;0;6;0;0;13;0;6;0;0;0;0;13;0;6;0;0;0;13;0;6;0;0;49;25;0;0;74;0;0;0;74;0;0;0;74;0;0;0;74;0;0;0;24;50;0;0;0;74;0;0;73;1;0;0;1;73;0;0;0;74;0;0
250750705000221;1;172;86;42;20;15;8;1;128;0;35;0;9;0;114;14;32;3;9;0;93;35;24;11;8;1;114;14;32;3;9;0;114;14;32;3;9;0;0;128;0;35;0;9;114;14;32;3;9;0;0;128;0;35;0;9;89;39;32;3;6;3;114;58;0;0;172;0;0;0;155;17;0;0;125;47;0;0;155;17;0;0;155;17;0;0;0;172;0;0;155;17;0;0;0;172;0;0;127;45;0;0;102;32;0;0;0;6;134;0;0;0;6;0;126;8;0;0;6;0;113;21;0;0;0;6;126;8;0;0;6;0;126;8;0;0;6;0;0;134;0;0;0;6;126;8;0;0;6;0;0;134;0;0;0;6;114;20;0;0;5;1;114;57;0;0;171;0;0;0;154;17;0;0;125;46;0;0;154;17;0;0;154;17;0;0;0;171;0;0;154;17;0;0;0;171;0;0;127;44;0;0
250750705000222;1;274;138;43;66;13;10;4;179;2;74;5;14;0;181;0;79;0;14;0;178;3;77;2;14;0;181;0;79;0;14;0;139;42;68;11;9;5;0;181;0;79;0;14;179;2;74;5;14;0;0;181;0;79;0;14;6;175;2;77;1;13;214;60;0;0;267;7;0;0;274;0;0;0;269;5;0;0;274;0;0;0;216;58;0;0;0;274;0;0;267;7;0;0;0;274;0;0;9;265;0;0;206;57;4;2;0;0;256;7;6;0;0;0;263;0;6;0;0;0;258;5;6;0;0;0;263;0;6;0;0;0;209;54;3;3;0;0;0;263;0;6;0;0;256;7;6;0;0;0;0;263;0;6;0;0;7;256;2;4;0;0;214;60;0;0;267;7;0;0;274;0;0;0;269;5;0;0;274;0;0;0;216;58;0;0;0;274;0;0;267;7;0;0;0;274;0;0;9;265;0;0
250750705000223;1;292;165;36;56;15;15;1;201;0;71;0;16;0;201;0;71;0;16;0;201;0;70;1;16;0;201;0;71;0;16;0;184;17;71;0;15;1;1;200;0;71;0;16;201;0;67;4;16;0;0;201;0;71;0;16;1;200;5;66;2;14;237;53;1;0;290;0;1;0;290;0;1;0;289;1;1;0;290;0;1;0;272;18;1;0;1;289;0;1;285;5;1;0;0;290;0;1;8;282;0;1;228;48;7;5;0;0;276;0;12;0;0;0;276;0;12;0;0;0;275;1;12;0;0;0;276;0;12;0;0;0;258;18;12;0;0;0;0;276;1;11;0;0;271;5;12;0;0;0;0;276;0;12;0;0;7;269;1;11;0;0;239;53;0;0;292;0;0;0;292;0;0;0;291;1;0;0;292;0;0;0;274;18;0;0;1;291;0;0;287;5;0;0;0;292;0;0;8;284;0;0
250750705000224;1;256;106;82;31;26;8;3;182;6;56;1;10;1;95;93;24;33;5;6;186;2;54;3;11;0;71;117;20;37;3;8;81;107;22;35;4;7;0;188;0;57;0;11;173;15;49;8;10;1;188;0;57;0;11;0;0;188;0;57;0;11;145;111;0;0;248;8;0;0;124;132;0;0;251;5;0;0;94;162;0;0;107;149;0;0;0;256;0;0;232;24;0;0;256;0;0;0;0;256;0;0;2;1;142;110;0;0;3;0;244;8;0;0;2;1;121;131;0;0;3;0;247;5;0;0;1;2;92;160;0;0;1;2;105;147;0;0;0;3;0;252;0;0;3;0;228;24;0;0;3;0;252;0;0;0;0;3;0;252;0;0;145;108;0;3;245;8;3;0;123;130;1;2;248;5;3;0;94;159;0;3;107;146;0;3;0;253;0;3;229;24;3;0;253;0;3;0;0;253;0;3
250750705000225;1;118;71;35;9;2;1;0;105;1;11;0;1;0;106;0;11;0;1;0;106;0;11;0;1;0;106;0;11;0;1;0;105;1;11;0;1;0;0;106;0;11;0;1;106;0;11;0;1;0;74;32;6;5;1;0;0;106;0;11;0;1;81;37;0;0;117;1;0;0;118;0;0;0;118;0;0;0;118;0;0;0;117;1;0;0;0;118;0;0;118;0;0;0;81;37;0;0;0;118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;37;0;0;117;1;0;0;118;0;0;0;118;0;0;0;118;0;0;0;117;1;0;0;0;118;0;0;118;0;0;0;81;37;0;0;0;118;0;0
250750705000226;1;200;142;21;27;9;0;1;163;0;36;0;1;0;101;62;19;17;0;1;162;1;36;0;1;0;119;44;24;12;1;0;131;32;27;9;0;1;0;163;0;36;0;1;156;7;32;4;0;1;95;68;28;8;1;0;1;162;1;35;0;1;169;31;0;0;200;0;0;0;120;80;0;0;199;1;0;0;144;56;0;0;158;42;0;0;0;200;0;0;188;12;0;0;124;76;0;0;2;198;0;0;2;1;2;0;0;0;3;0;2;0;0;0;2;1;1;1;0;0;3;0;2;0;0;0;3;0;2;0;0;0;2;1;2;0;0;0;0;3;0;2;0;0;2;1;2;0;0;0;1;2;1;1;0;0;0;3;0;2;0;0;169;31;0;0;200;0;0;0;120;80;0;0;199;1;0;0;144;56;0;0;158;42;0;0;0;200;0;0;188;12;0;0;124;76;0;0;2;198;0;0
250750705000227;1;226;126;61;22;16;1;0;187;0;38;0;1;0;144;43;21;17;0;1;186;1;38;0;1;0;169;18;27;11;0;1;23;164;5;33;0;1;0;187;0;38;0;1;175;12;35;3;1;0;167;20;27;11;0;1;0;187;0;38;0;1;149;77;0;0;226;0;0;0;165;61;0;0;225;1;0;0;196;30;0;0;28;198;0;0;0;226;0;0;211;15;0;0;194;32;0;0;0;226;0;0;7;5;0;0;0;0;12;0;0;0;0;0;9;3;0;0;0;0;11;1;0;0;0;0;9;3;0;0;0;0;0;12;0;0;0;0;0;12;0;0;0;0;11;1;0;0;0;0;10;2;0;0;0;0;0;12;0;0;0;0;149;77;0;0;226;0;0;0;165;61;0;0;225;1;0;0;196;30;0;0;28;198;0;0;0;226;0;0;211;15;0;0;194;32;0;0;0;226;0;0
250750705000228;1;190;82;30;45;12;17;4;107;5;57;0;20;1;40;72;25;32;9;12;90;22;50;7;20;1;68;44;35;22;17;4;12;100;22;35;5;16;0;112;0;57;0;21;66;46;30;27;10;11;27;85;5;52;2;19;5;107;0;57;0;21;144;46;0;0;184;6;0;0;74;116;0;0;160;30;0;0;120;70;0;0;39;151;0;0;0;190;0;0;106;84;0;0;34;156;0;0;5;185;0;0;9;0;0;0;0;0;7;2;0;0;0;0;0;9;0;0;0;0;8;1;0;0;0;0;1;8;0;0;0;0;0;9;0;0;0;0;0;9;0;0;0;0;1;8;0;0;0;0;3;6;0;0;0;0;0;9;0;0;0;0;144;46;0;0;184;6;0;0;74;116;0;0;160;30;0;0;120;70;0;0;39;151;0;0;0;190;0;0;106;84;0;0;34;156;0;0;5;185;0;0
250750705000229;1;100;0;71;0;23;0;6;71;0;23;0;6;0;67;4;23;0;6;0;67;4;23;0;6;0;67;4;23;0;6;0;28;43;13;10;4;2;0;71;0;23;0;6;66;5;20;3;6;0;0;71;0;23;0;6;0;71;0;23;0;6;0;100;0;0;100;0;0;0;96;4;0;0;96;4;0;0;96;4;0;0;45;55;0;0;0;100;0;0;92;8;0;0;0;100;0;0;0;100;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;100;0;0;100;0;0;0;96;4;0;0;96;4;0;0;96;4;0;0;45;55;0;0;0;100;0;0;92;8;0;0;0;100;0;0;0;100;0;0
250750705000230;1;403;0;282;0;98;0;23;282;0;98;0;23;0;256;26;89;9;22;1;245;37;86;12;21;2;248;34;86;12;21;2;81;201;26;72;6;17;0;282;0;98;0;23;191;91;68;30;18;5;178;104;56;42;14;9;0;282;0;98;0;23;0;403;0;0;403;0;0;0;367;36;0;0;352;51;0;0;355;48;0;0;113;290;0;0;0;403;0;0;277;126;0;0;248;155;0;0;0;403;0;0;0;22;0;2;0;0;22;0;2;0;0;0;20;2;2;0;0;0;20;2;2;0;0;0;20;2;2;0;0;0;9;13;0;2;0;0;0;22;0;2;0;0;19;3;1;1;0;0;11;11;2;0;0;0;0;22;0;2;0;0;0;403;0;0;403;0;0;0;367;36;0;0;352;51;0;0;355;48;0;0;113;290;0;0;0;403;0;0;277;126;0;0;248;155;0;0;0;403;0;0
250750705000231;1;216;32;118;5;60;0;1;147;3;63;2;1;0;93;57;58;7;1;0;118;32;60;5;1;0;93;57;58;7;1;0;42;108;32;33;0;1;0;150;0;65;0;1;97;53;30;35;1;0;94;56;33;32;0;1;0;150;0;65;0;1;37;179;0;0;211;5;0;0;152;64;0;0;179;37;0;0;152;64;0;0;74;142;0;0;0;216;0;0;128;88;0;0;127;89;0;0;0;216;0;0;1;15;1;0;0;0;16;0;1;0;0;0;16;0;0;1;0;0;16;0;1;0;0;0;16;0;0;1;0;0;8;8;0;1;0;0;0;16;0;1;0;0;9;7;1;0;0;0;4;12;1;0;0;0;0;16;0;1;0;0;37;179;0;0;211;5;0;0;152;64;0;0;179;37;0;0;152;64;0;0;74;142;0;0;0;216;0;0;128;88;0;0;127;89;0;0;0;216;0;0
250750705000232;1;295;12;149;9;100;3;22;161;0;109;0;25;0;54;107;44;65;10;15;74;87;68;41;11;14;54;107;44;65;10;15;17;144;11;98;7;18;0;161;0;109;0;25;116;45;85;24;18;7;150;11;101;8;24;1;25;136;14;95;2;23;24;271;0;0;295;0;0;0;108;187;0;0;153;142;0;0;108;187;0;0;35;260;0;0;0;295;0;0;219;76;0;0;275;20;0;0;41;254;0;0;23;239;0;0;0;0;262;0;0;0;0;0;101;161;0;0;0;0;132;130;0;0;0;0;101;161;0;0;0;0;34;228;0;0;0;0;0;262;0;0;0;0;189;73;0;0;0;0;244;18;0;0;0;0;34;228;0;0;0;0;24;271;0;0;295;0;0;0;108;187;0;0;153;142;0;0;108;187;0;0;35;260;0;0;0;295;0;0;219;76;0;0;275;20;0;0;41;254;0;0
250750705000233;1;304;36;142;23;88;4;1;178;0;111;0;5;0;71;107;49;62;4;1;152;26;98;13;3;2;71;107;49;62;4;1;12;166;8;103;0;5;0;178;0;111;0;5;174;4;102;9;5;0;111;67;72;39;4;1;20;158;10;101;2;3;64;240;0;0;304;0;0;0;127;177;0;0;261;43;0;0;127;177;0;0;21;283;0;0;0;304;0;0;289;15;0;0;192;112;0;0;34;270;0;0;64;235;0;0;0;2;299;0;0;0;2;0;126;173;0;0;1;1;256;43;0;0;2;0;126;173;0;0;1;1;20;279;0;0;1;1;0;299;0;0;0;2;284;15;0;0;2;0;188;111;0;0;1;1;34;265;0;0;0;2;64;240;0;0;304;0;0;0;127;177;0;0;261;43;0;0;127;177;0;0;21;283;0;0;0;304;0;0;289;15;0;0;192;112;0;0;34;270;0;0
