Cod_setor;Situacao_setor;V422;V423;V424;V425;V426;V427;V428;V429;V430;V431;V432;V433;V434;V435;V436;V437;V438;V439;V440;V441;V442;V443;V444;V445;V446;V447;V448;V449;V450;V451;V452;V453;V454;V455;V456;V457;V458;V459;V460;V461;V462;V463;V464;V465;V466;V467;V468;V469;V470;V471;V472;V473;V474;V475;V476;V477;V478;V479;V480;V481;V482;V483;V484;V485;V486;V487;V488;V489;V490;V491;V492;V493;V494;V495;V496;V497;V498;V499;V500;V501;V502;V503;V504;V505;V506;V507;V508;V509;V510;V511;V512;V513;V514;V515;V516;V517;V518;V519;V520;V521;V522;V523;V524;V525;V526;V527;V528;V529;V530;V531;V532;V533;V534;V535;V536;V537;V538;V539;V540;V541;V542;V543;V544;V545;V546;V547;V548;V549;V550;V551;V552;V553;V554;V555;V556;V557;V558;V559;V560;V561;V562;V563;V564;V565;V566;V567;V568;V569;V570;V571;V572;V573;V574;V575;V576;V577;V578;V579;V580;V581;V582;V583;V584;V585;V586;V587;V588;V589;V590;V591;V592;V593;V594;V595;V596;V597;V598;V599;V600;V601;V602;V603;V604;V605;V606;V607;V608;V609;V610;V611;V612;V613;V614;V615;V616;V617;V618;V619;V620;V621;V622
250750705000872;1;957;178;518;45;179;20;17;696;0;224;0;37;0;463;233;179;45;33;4;645;51;219;5;33;4;468;228;173;51;33;4;0;696;0;224;0;37;0;696;0;224;0;37;597;99;195;29;21;16;51;645;5;219;4;33;0;696;0;224;0;37;144;684;99;30;828;0;129;0;549;279;126;3;768;60;129;0;548;280;126;3;0;828;0;129;0;828;0;129;782;46;31;98;60;768;0;129;0;828;0;129;110;91;60;249;0;0;201;0;309;0;0;0;196;5;193;116;0;0;201;0;284;25;0;0;196;5;193;116;0;0;0;201;0;309;0;0;0;201;0;309;0;0;99;102;285;24;0;0;0;201;25;284;0;0;0;201;0;309;0;0;243;712;0;2;955;0;2;0;673;282;2;0;895;60;2;0;672;283;2;0;0;955;0;2;0;955;0;2;811;144;2;0;60;895;0;2;0;955;0;2
250750705000873;1;985;103;563;56;260;0;3;666;0;316;0;3;0;360;306;230;86;3;0;506;160;271;45;3;0;347;319;230;86;3;0;23;643;20;296;0;3;0;666;0;316;0;3;482;184;138;178;0;3;0;666;0;316;0;3;0;666;0;316;0;3;159;526;0;300;685;0;300;0;361;324;232;68;509;176;271;29;348;337;232;68;43;642;0;300;0;685;0;300;549;136;71;229;0;685;0;300;0;685;0;300;141;582;0;7;0;0;723;0;7;0;0;0;547;176;7;0;0;0;660;63;7;0;0;0;540;183;7;0;0;0;24;699;0;7;0;0;0;723;0;7;0;0;390;333;3;4;0;0;0;723;0;7;0;0;0;723;0;7;0;0;159;826;0;0;985;0;0;0;593;392;0;0;780;205;0;0;580;405;0;0;43;942;0;0;0;985;0;0;620;365;0;0;0;985;0;0;0;985;0;0
250750705000874;1;689;235;229;134;79;5;7;464;0;213;0;12;0;427;37;191;22;4;8;450;14;206;7;8;4;332;132;101;112;3;9;0;464;0;213;0;12;44;420;22;191;1;11;432;32;154;59;12;0;0;464;0;213;0;12;0;464;0;213;0;12;303;296;71;19;599;0;90;0;538;61;84;6;580;19;84;6;354;245;82;8;0;599;0;90;67;532;0;90;510;89;88;2;0;599;0;90;0;599;0;90;176;177;117;84;0;0;353;0;201;0;0;0;316;37;181;20;0;0;344;9;198;3;0;0;229;124;129;72;0;0;0;353;0;201;0;0;23;330;26;175;0;0;302;51;181;20;0;0;0;353;0;201;0;0;0;353;0;201;0;0;366;311;8;4;677;0;12;0;610;67;12;0;652;25;12;0;424;253;12;0;0;677;0;12;67;610;0;12;586;91;12;0;0;677;0;12;0;677;0;12
250750705000875;1;564;130;188;30;65;0;3;318;0;95;0;3;0;18;300;6;89;0;3;66;252;8;87;0;3;66;252;8;87;0;3;0;318;0;95;0;3;0;318;0;95;0;3;185;133;65;30;3;0;0;318;0;95;0;3;0;318;0;95;0;3;76;131;84;129;207;0;213;0;17;190;7;206;74;133;4;209;74;133;4;209;0;207;0;213;0;207;0;213;131;76;126;87;0;207;0;213;0;207;0;213;61;3;15;83;0;0;64;0;98;0;0;0;3;61;13;85;0;0;3;61;47;51;0;0;3;61;47;51;0;0;0;64;0;98;0;0;0;64;0;98;0;0;3;61;80;18;0;0;0;64;0;98;0;0;0;64;0;98;0;0;160;259;0;0;419;0;0;0;20;399;0;0;74;345;0;0;74;345;0;0;0;419;0;0;0;419;0;0;256;163;0;0;0;419;0;0;0;419;0;0
250750705000876;1;542;174;131;85;143;9;0;305;0;228;0;9;0;204;101;183;45;8;1;204;101;183;45;8;1;204;101;183;45;8;1;61;244;52;176;1;8;0;305;0;228;0;9;305;0;228;0;9;0;0;305;0;228;0;9;0;305;0;228;0;9;262;274;6;0;536;0;6;0;395;141;0;6;395;141;0;6;395;141;0;6;108;428;6;0;0;536;0;6;536;0;6;0;0;536;0;6;0;536;0;6;268;274;0;0;0;0;542;0;0;0;0;0;395;147;0;0;0;0;395;147;0;0;0;0;395;147;0;0;0;0;114;428;0;0;0;0;0;542;0;0;0;0;542;0;0;0;0;0;0;542;0;0;0;0;0;542;0;0;0;0;268;271;0;3;539;0;3;0;395;144;0;3;395;144;0;3;395;144;0;3;114;425;0;3;0;539;0;3;539;0;3;0;0;539;0;3;0;539;0;3
250750705000877;1;464;296;0;162;0;5;0;296;0;162;0;5;0;296;0;162;0;5;0;296;0;162;0;5;0;296;0;162;0;5;0;296;0;162;0;5;0;0;296;0;162;0;5;296;0;162;0;5;0;0;296;0;162;0;5;0;296;0;162;0;5;464;0;0;0;464;0;0;0;464;0;0;0;464;0;0;0;464;0;0;0;464;0;0;0;0;464;0;0;464;0;0;0;0;464;0;0;0;464;0;0;462;0;2;0;0;0;462;0;2;0;0;0;462;0;2;0;0;0;462;0;2;0;0;0;462;0;2;0;0;0;462;0;2;0;0;0;0;462;0;2;0;0;462;0;2;0;0;0;0;462;0;2;0;0;0;462;0;2;0;0;461;0;3;0;461;0;3;0;461;0;3;0;461;0;3;0;461;0;3;0;461;0;3;0;0;461;0;3;461;0;3;0;0;461;0;3;0;461;0;3
250750705000878;1;808;623;13;159;0;13;0;636;0;159;0;13;0;636;0;159;0;13;0;636;0;159;0;13;0;636;0;159;0;13;0;25;611;7;152;0;13;0;636;0;159;0;13;636;0;159;0;13;0;0;636;0;159;0;13;0;636;0;159;0;13;780;13;15;0;793;0;15;0;793;0;15;0;793;0;15;0;793;0;15;0;29;764;3;12;0;793;0;15;793;0;15;0;0;793;0;15;0;793;0;15;583;0;212;13;0;0;583;0;225;0;0;0;583;0;225;0;0;0;583;0;225;0;0;0;583;0;225;0;0;0;3;580;29;196;0;0;0;583;0;225;0;0;583;0;225;0;0;0;0;583;0;225;0;0;0;583;0;225;0;0;795;13;0;0;808;0;0;0;808;0;0;0;808;0;0;0;808;0;0;0;32;776;0;0;0;808;0;0;808;0;0;0;0;808;0;0;0;808;0;0
250750705000879;1;619;0;417;0;181;0;8;417;0;181;0;8;0;133;284;28;153;0;8;406;11;181;0;8;0;40;377;11;170;0;8;0;417;0;181;0;8;0;417;0;181;0;8;374;43;124;57;8;0;0;417;0;181;0;8;11;406;0;181;0;8;0;571;0;42;571;0;42;0;162;409;4;38;556;15;42;0;51;520;0;42;0;571;0;42;0;571;0;42;505;66;10;32;0;571;0;42;15;556;0;42;0;60;0;292;0;0;60;0;292;0;0;0;25;35;99;193;0;0;60;0;277;15;0;0;4;56;17;275;0;0;0;60;0;292;0;0;0;60;0;292;0;0;41;19;254;38;0;0;0;60;0;292;0;0;0;60;15;277;0;0;0;360;0;256;360;0;256;0;124;236;42;214;345;15;256;0;21;339;30;226;0;360;0;256;0;360;0;256;295;65;221;35;0;360;0;256;15;345;0;256
250750705000880;1;1038;69;753;19;182;0;15;822;0;201;0;15;0;219;603;46;155;3;12;800;22;199;2;8;7;219;603;46;155;3;12;0;822;0;201;0;15;0;822;0;201;0;15;704;118;189;12;15;0;0;822;0;201;0;15;23;799;0;201;1;14;88;784;0;160;872;0;160;0;170;702;92;68;841;31;160;0;170;702;92;68;0;872;0;160;0;872;0;160;810;62;92;68;0;872;0;160;24;848;0;160;15;105;57;825;0;0;120;0;882;0;0;0;40;80;214;668;0;0;120;0;856;26;0;0;40;80;214;668;0;0;0;120;0;882;0;0;0;120;0;882;0;0;114;6;777;105;0;0;0;120;0;882;0;0;0;120;24;858;0;0;88;950;0;0;1038;0;0;0;268;770;0;0;1007;31;0;0;268;770;0;0;0;1038;0;0;0;1038;0;0;908;130;0;0;0;1038;0;0;24;1014;0;0
250750705000881;1;863;94;631;13;104;5;16;725;0;117;0;21;0;131;594;23;94;3;18;725;0;117;0;21;0;98;627;19;98;3;18;0;725;0;117;0;21;0;725;0;117;0;21;671;54;111;6;16;5;15;710;0;117;0;21;103;622;23;94;9;12;112;690;0;61;802;0;61;0;110;692;47;14;802;0;61;0;73;729;47;14;0;802;0;61;0;802;0;61;737;65;61;0;15;787;0;61;87;715;48;13;12;115;43;320;0;0;127;0;363;0;0;0;16;111;70;293;0;0;127;0;363;0;0;0;16;111;40;323;0;0;0;127;0;363;0;0;0;127;0;363;0;0;122;5;343;20;0;0;0;127;0;363;0;0;33;94;39;324;0;0;112;747;0;4;859;0;4;0;157;702;0;4;859;0;4;0;120;739;0;4;0;859;0;4;0;859;0;4;794;65;4;0;15;844;0;4;135;724;0;4
250750705000882;1;491;0;401;0;85;0;5;401;0;85;0;5;0;264;137;52;33;5;0;398;3;79;6;5;0;30;371;3;82;4;1;0;401;0;85;0;5;0;401;0;85;0;5;281;120;56;29;4;1;0;401;0;85;0;5;0;401;0;85;0;5;0;491;0;0;491;0;0;0;321;170;0;0;482;9;0;0;37;454;0;0;0;491;0;0;0;491;0;0;341;150;0;0;0;491;0;0;0;491;0;0;0;81;0;402;0;0;81;0;402;0;0;0;67;14;251;151;0;0;81;0;396;6;0;0;6;75;31;371;0;0;0;81;0;402;0;0;0;81;0;402;0;0;48;33;285;117;0;0;0;81;0;402;0;0;0;81;0;402;0;0;0;491;0;0;491;0;0;0;321;170;0;0;482;9;0;0;37;454;0;0;0;491;0;0;0;491;0;0;341;150;0;0;0;491;0;0;0;491;0;0
250750705000883;1;968;23;721;4;190;0;27;744;0;194;0;27;0;399;345;105;89;5;22;708;36;186;8;27;0;378;366;109;85;7;20;0;744;0;194;0;27;0;744;0;194;0;27;642;102;177;17;25;2;0;744;0;194;0;27;78;666;3;191;4;23;27;904;0;32;931;0;32;0;480;451;32;0;887;44;32;0;465;466;32;0;0;931;0;32;0;931;0;32;810;121;32;0;0;931;0;32;85;846;0;32;0;9;27;922;0;0;9;0;949;0;0;0;0;9;509;440;0;0;9;0;908;41;0;0;0;9;494;455;0;0;0;9;0;949;0;0;0;9;0;949;0;0;9;0;828;121;0;0;0;9;0;949;0;0;0;9;85;864;0;0;27;937;0;4;964;0;4;0;512;452;0;4;920;44;4;0;497;467;0;4;0;964;0;4;0;964;0;4;843;121;4;0;0;964;0;4;85;879;0;4
250750705000884;1;663;175;368;22;76;5;14;539;4;98;0;19;0;314;229;58;40;10;9;519;24;98;0;10;9;196;347;55;43;10;9;32;511;0;98;0;19;0;543;0;98;0;19;522;21;98;0;16;3;29;514;0;98;0;19;189;354;27;71;8;11;192;449;10;12;637;4;22;0;368;273;14;8;608;33;22;0;247;394;14;8;32;609;0;22;0;641;0;22;617;24;22;0;29;612;0;22;217;424;10;12;20;36;167;373;0;10;56;0;536;4;10;0;24;32;327;213;0;10;56;0;517;23;0;10;19;37;216;324;0;10;0;56;32;508;0;10;0;56;0;540;0;10;56;0;526;14;0;10;0;56;29;511;0;10;28;28;182;358;10;0;202;456;0;5;654;4;5;0;382;276;0;5;625;33;5;0;261;397;0;5;32;626;0;5;0;658;0;5;634;24;5;0;29;629;0;5;225;433;2;3
250750705000885;1;928;40;734;0;144;0;10;770;4;141;3;10;0;379;395;85;59;9;1;379;395;85;59;9;1;379;395;85;59;9;1;238;536;51;93;6;4;0;774;0;144;0;10;670;104;115;29;7;3;684;90;125;19;7;3;43;731;19;125;3;7;40;888;0;0;921;7;0;0;473;455;0;0;473;455;0;0;473;455;0;0;295;633;0;0;0;928;0;0;792;136;0;0;816;112;0;0;65;863;0;0;0;35;0;0;0;0;35;0;0;0;0;0;13;22;0;0;0;0;13;22;0;0;0;0;13;22;0;0;0;0;11;24;0;0;0;0;0;35;0;0;0;0;35;0;0;0;0;0;35;0;0;0;0;0;0;35;0;0;0;0;40;888;0;0;921;7;0;0;473;455;0;0;473;455;0;0;473;455;0;0;295;633;0;0;0;928;0;0;792;136;0;0;816;112;0;0;65;863;0;0
250750705000886;1;632;146;308;42;105;7;24;454;0;147;0;31;0;244;210;103;44;13;18;454;0;146;1;31;0;454;0;147;0;31;0;21;433;1;146;0;31;0;454;0;147;0;31;444;10;147;0;31;0;0;454;0;147;0;31;0;454;0;147;0;31;195;437;0;0;632;0;0;0;360;272;0;0;631;1;0;0;632;0;0;0;22;610;0;0;0;632;0;0;622;10;0;0;0;632;0;0;0;632;0;0;181;429;14;8;0;0;610;0;22;0;0;0;341;269;19;3;0;0;609;1;22;0;0;0;610;0;22;0;0;0;20;590;2;20;0;0;0;610;0;22;0;0;600;10;22;0;0;0;0;610;0;22;0;0;0;610;0;22;0;0;195;437;0;0;632;0;0;0;360;272;0;0;631;1;0;0;632;0;0;0;22;610;0;0;0;632;0;0;622;10;0;0;0;632;0;0;0;632;0;0
250750705000887;1;610;337;20;164;59;30;0;357;0;223;0;30;0;0;357;0;223;0;30;175;182;119;104;6;24;0;357;0;223;0;30;72;285;36;187;0;30;0;357;0;223;0;30;338;19;195;28;26;4;85;272;36;187;9;21;9;348;0;223;0;30;531;79;0;0;610;0;0;0;0;610;0;0;300;310;0;0;0;610;0;0;108;502;0;0;0;610;0;0;559;51;0;0;130;480;0;0;9;601;0;0;21;16;46;3;0;0;37;0;49;0;0;0;0;37;0;49;0;0;16;21;22;27;0;0;0;37;0;49;0;0;8;29;4;45;0;0;0;37;0;49;0;0;26;11;49;0;0;0;8;29;4;45;0;0;0;37;0;49;0;0;531;79;0;0;610;0;0;0;0;610;0;0;300;310;0;0;0;610;0;0;108;502;0;0;0;610;0;0;559;51;0;0;130;480;0;0;9;601;0;0
250750705000888;1;533;258;49;140;50;30;6;307;0;190;0;36;0;34;273;25;165;0;36;127;180;91;99;14;22;34;273;25;165;0;36;0;307;0;190;0;36;0;307;0;190;0;36;275;32;156;34;35;1;128;179;84;106;13;23;70;237;43;147;6;30;428;105;0;0;533;0;0;0;59;474;0;0;232;301;0;0;59;474;0;0;0;533;0;0;0;533;0;0;466;67;0;0;225;308;0;0;119;414;0;0;3;4;0;0;0;0;7;0;0;0;0;0;3;4;0;0;0;0;3;4;0;0;0;0;3;4;0;0;0;0;0;7;0;0;0;0;0;7;0;0;0;0;3;4;0;0;0;0;3;4;0;0;0;0;0;7;0;0;0;0;428;104;0;1;532;0;1;0;59;473;0;1;232;300;0;1;59;473;0;1;0;532;0;1;0;532;0;1;466;66;0;1;225;307;0;1;119;413;0;1
250750705000889;1;819;358;153;171;109;20;4;511;0;280;0;24;0;94;417;52;228;8;16;66;445;34;246;2;22;94;417;52;228;8;16;182;329;81;199;12;12;0;511;0;280;0;24;498;13;255;25;24;0;412;99;184;96;24;0;197;314;117;163;12;12;553;266;0;0;819;0;0;0;154;665;0;0;102;717;0;0;154;665;0;0;279;540;0;0;0;819;0;0;781;38;0;0;624;195;0;0;330;489;0;0;0;0;251;118;0;0;0;0;369;0;0;0;0;0;23;346;0;0;0;0;62;307;0;0;0;0;23;346;0;0;0;0;137;232;0;0;0;0;0;369;0;0;0;0;356;13;0;0;0;0;285;84;0;0;0;0;183;186;0;0;553;266;0;0;819;0;0;0;154;665;0;0;102;717;0;0;154;665;0;0;279;540;0;0;0;819;0;0;781;38;0;0;624;195;0;0;330;489;0;0
250750705000890;1;573;312;46;130;26;27;21;358;0;156;0;48;0;358;0;156;0;48;0;358;0;156;0;48;0;358;0;156;0;48;0;358;0;154;2;48;0;0;358;0;156;0;48;298;60;114;42;37;11;0;358;0;156;0;48;0;358;2;154;0;48;475;89;0;9;564;0;9;0;564;0;9;0;564;0;9;0;564;0;9;0;562;2;9;0;0;564;0;9;445;119;9;0;0;564;0;9;2;562;0;9;471;98;4;0;0;0;569;0;4;0;0;0;569;0;4;0;0;0;569;0;4;0;0;0;569;0;4;0;0;0;567;2;4;0;0;0;0;569;0;4;0;0;450;119;4;0;0;0;0;569;0;4;0;0;2;567;0;4;0;0;475;98;0;0;573;0;0;0;573;0;0;0;573;0;0;0;573;0;0;0;571;2;0;0;0;573;0;0;454;119;0;0;0;573;0;0;2;571;0;0
250750705000891;1;361;79;107;66;103;0;0;153;33;136;33;0;0;99;87;75;94;0;0;127;59;105;64;0;0;99;87;75;94;0;0;0;186;0;169;0;0;0;186;0;169;0;0;86;100;93;76;0;0;7;179;0;169;0;0;0;186;0;169;0;0;151;210;0;0;295;66;0;0;180;181;0;0;238;123;0;0;180;181;0;0;0;361;0;0;0;361;0;0;179;182;0;0;7;354;0;0;0;361;0;0;31;67;120;143;0;0;77;21;218;45;0;0;34;64;146;117;0;0;52;46;186;77;0;0;34;64;146;117;0;0;0;98;0;263;0;0;0;98;0;263;0;0;24;74;155;108;0;0;0;98;7;256;0;0;0;98;0;263;0;0;151;210;0;0;295;66;0;0;180;181;0;0;238;123;0;0;180;181;0;0;0;361;0;0;0;361;0;0;179;182;0;0;7;354;0;0;0;361;0;0
250750705000892;1;663;181;206;122;149;3;2;387;0;271;0;5;0;387;0;271;0;5;0;387;0;271;0;5;0;387;0;271;0;5;0;64;323;58;213;0;5;0;387;0;271;0;5;381;6;261;10;5;0;22;365;45;226;0;5;0;387;0;271;0;5;306;357;0;0;663;0;0;0;663;0;0;0;663;0;0;0;663;0;0;0;122;541;0;0;0;663;0;0;647;16;0;0;67;596;0;0;0;663;0;0;0;0;304;357;0;0;0;0;661;0;0;0;0;0;661;0;0;0;0;0;661;0;0;0;0;0;661;0;0;0;0;0;122;539;0;0;0;0;0;661;0;0;0;0;645;16;0;0;0;0;67;594;0;0;0;0;0;661;0;0;306;357;0;0;663;0;0;0;663;0;0;0;663;0;0;0;663;0;0;0;122;541;0;0;0;663;0;0;647;16;0;0;67;596;0;0;0;663;0;0
250750705000893;1;745;0;639;0;88;0;18;639;0;88;0;18;0;639;0;88;0;18;0;371;268;59;29;18;0;576;63;86;2;11;7;496;143;52;36;10;8;0;639;0;88;0;18;493;146;64;24;18;0;639;0;88;0;18;0;86;553;0;88;0;18;0;745;0;0;745;0;0;0;745;0;0;0;448;297;0;0;673;72;0;0;558;187;0;0;0;745;0;0;575;170;0;0;745;0;0;0;86;659;0;0;0;625;0;12;0;3;625;0;12;0;3;0;625;0;12;0;3;0;331;294;12;0;3;0;585;40;0;12;3;0;473;152;12;0;0;3;0;625;0;12;0;3;455;170;12;0;3;0;625;0;12;0;3;0;76;549;0;12;0;3;0;745;0;0;745;0;0;0;745;0;0;0;448;297;0;0;673;72;0;0;558;187;0;0;0;745;0;0;575;170;0;0;745;0;0;0;86;659;0;0
250750705000894;1;781;81;503;16;164;0;17;584;0;180;0;17;0;138;446;33;147;10;7;296;288;116;64;10;7;213;371;79;101;10;7;12;572;6;174;4;13;0;584;0;180;0;17;382;202;111;69;7;10;228;356;44;136;7;10;193;391;41;139;7;10;97;684;0;0;781;0;0;0;181;600;0;0;422;359;0;0;302;479;0;0;22;759;0;0;0;781;0;0;500;281;0;0;279;502;0;0;241;540;0;0;0;10;0;0;0;3;10;0;0;0;3;0;10;0;0;0;3;0;10;0;0;0;3;0;10;0;0;0;3;0;0;10;0;0;0;3;0;10;0;0;0;3;4;6;0;0;0;3;0;10;0;0;0;3;0;10;0;0;0;3;97;678;0;0;775;0;0;0;181;594;0;0;422;353;0;0;302;473;0;0;22;753;0;0;0;775;0;0;494;281;0;0;273;502;0;0;241;534;0;0
250750705000895;1;880;119;449;85;213;5;9;568;0;298;0;14;0;349;219;144;154;6;8;286;282;104;194;0;14;286;282;104;194;0;14;165;403;53;245;0;14;0;568;0;298;0;14;464;104;240;58;8;6;69;499;41;257;6;8;0;568;0;298;0;14;209;670;0;0;879;0;0;0;498;381;0;0;389;490;0;0;389;490;0;0;217;662;0;0;0;879;0;0;711;168;0;0;116;763;0;0;0;879;0;0;13;13;3;18;0;4;26;0;21;0;4;0;13;13;18;3;1;3;3;23;12;9;1;3;3;23;12;9;1;3;0;26;0;21;1;3;0;26;0;21;0;4;16;10;15;6;4;0;10;16;6;15;0;4;0;26;0;21;0;4;209;620;0;23;829;0;23;0;449;380;23;0;384;445;2;21;384;445;2;21;212;617;2;21;0;829;0;23;711;118;0;23;71;758;21;2;0;829;0;23
250750705000896;1;758;171;279;77;156;56;19;441;9;233;0;75;0;441;9;233;0;75;0;435;15;233;0;75;0;441;9;233;0;75;0;34;416;4;229;0;75;0;450;0;233;0;75;397;53;206;27;69;6;0;450;0;233;0;75;0;450;0;233;0;75;300;454;4;0;745;9;4;0;745;9;4;0;739;15;4;0;745;9;4;0;38;716;0;4;0;754;0;4;668;86;4;0;0;754;0;4;0;754;0;4;304;454;0;0;0;0;749;9;0;0;0;0;749;9;0;0;0;0;743;15;0;0;0;0;749;9;0;0;0;0;38;720;0;0;0;0;0;758;0;0;0;0;672;86;0;0;0;0;0;758;0;0;0;0;0;758;0;0;0;0;304;454;0;0;749;9;0;0;749;9;0;0;743;15;0;0;749;9;0;0;38;720;0;0;0;758;0;0;672;86;0;0;0;758;0;0;0;758;0;0
250750705000897;1;913;311;358;112;112;8;12;669;0;224;0;20;0;190;479;58;166;8;12;669;0;224;0;20;0;477;192;136;88;10;10;0;669;0;224;0;20;0;669;0;224;0;20;604;65;181;43;15;5;0;669;0;224;0;20;0;669;0;224;0;20;431;482;0;0;913;0;0;0;256;657;0;0;913;0;0;0;623;290;0;0;0;913;0;0;0;913;0;0;800;113;0;0;0;913;0;0;0;913;0;0;8;3;1;16;0;0;11;0;17;0;0;0;0;11;15;2;0;0;11;0;17;0;0;0;8;3;17;0;0;0;0;11;0;17;0;0;0;11;0;17;0;0;8;3;17;0;0;0;0;11;0;17;0;0;0;11;0;17;0;0;431;482;0;0;913;0;0;0;256;657;0;0;913;0;0;0;623;290;0;0;0;913;0;0;0;913;0;0;800;113;0;0;0;913;0;0;0;913;0;0
250750705000898;1;1142;555;336;111;45;62;33;839;52;148;8;95;0;388;503;77;79;54;41;579;312;127;29;65;30;626;265;125;31;80;15;24;867;8;148;0;95;24;867;8;148;0;95;787;104;126;30;93;2;24;867;2;154;2;93;24;867;8;148;0;95;728;414;0;0;1082;60;0;0;519;623;0;0;771;371;0;0;831;311;0;0;32;1110;0;0;32;1110;0;0;1006;136;0;0;28;1114;0;0;32;1110;0;0;9;21;93;9;0;18;30;0;90;12;18;0;9;21;2;100;0;18;15;15;79;23;0;18;19;11;83;19;1;17;0;30;8;94;0;18;0;30;8;94;0;18;30;0;58;44;18;0;0;30;0;102;0;18;0;30;8;94;0;18;714;396;0;0;1050;60;0;0;509;601;0;0;765;345;0;0;817;293;0;0;32;1078;0;0;32;1078;0;0;974;136;0;0;28;1082;0;0;32;1078;0;0
250750705000899;1;551;73;285;44;132;3;14;358;0;176;0;17;0;358;0;176;0;17;0;351;7;176;0;17;0;358;0;176;0;17;0;163;195;54;122;8;9;0;358;0;176;0;17;340;18;165;11;15;2;0;358;0;176;0;17;0;358;0;176;0;17;120;419;0;12;539;0;12;0;539;0;12;0;532;7;12;0;539;0;12;0;223;316;2;10;0;539;0;12;510;29;10;2;0;539;0;12;0;539;0;12;116;391;0;32;0;0;507;0;32;0;0;0;507;0;32;0;0;0;500;7;32;0;0;0;507;0;32;0;0;0;213;294;3;29;0;0;0;507;0;32;0;0;476;31;32;0;0;0;0;507;0;32;0;0;0;507;0;32;0;0;120;431;0;0;551;0;0;0;551;0;0;0;544;7;0;0;551;0;0;0;225;326;0;0;0;551;0;0;520;31;0;0;0;551;0;0;0;551;0;0
250750705000900;1;743;319;289;81;54;0;0;608;0;135;0;0;0;608;0;135;0;0;0;608;0;135;0;0;0;608;0;135;0;0;0;588;20;133;2;0;0;91;517;5;130;0;0;588;20;119;16;0;0;0;608;0;135;0;0;0;608;0;135;0;0;400;343;0;0;743;0;0;0;743;0;0;0;743;0;0;0;743;0;0;0;721;22;0;0;96;647;0;0;707;36;0;0;0;743;0;0;0;743;0;0;400;330;0;13;0;0;730;0;13;0;0;0;730;0;13;0;0;0;730;0;13;0;0;0;730;0;13;0;0;0;708;22;13;0;0;0;96;634;0;13;0;0;694;36;13;0;0;0;0;730;0;13;0;0;0;730;0;13;0;0;400;343;0;0;743;0;0;0;743;0;0;0;743;0;0;0;743;0;0;0;721;22;0;0;96;647;0;0;707;36;0;0;0;743;0;0;0;743;0;0
250750705000901;1;657;331;202;89;30;5;0;533;0;119;0;5;0;533;0;119;0;5;0;533;0;119;0;5;0;533;0;119;0;5;0;533;0;119;0;5;0;0;533;0;119;0;5;533;0;119;0;5;0;0;533;0;119;0;5;0;533;0;119;0;5;420;155;5;77;575;0;82;0;575;0;82;0;575;0;82;0;575;0;82;0;575;0;82;0;0;575;0;82;575;0;82;0;0;575;0;82;0;575;0;82;410;226;2;0;0;0;636;0;2;0;0;0;636;0;2;0;0;0;636;0;2;0;0;0;636;0;2;0;0;0;636;0;2;0;0;0;0;636;0;2;0;0;636;0;2;0;0;0;0;636;0;2;0;0;0;636;0;2;0;0;425;232;0;0;657;0;0;0;657;0;0;0;657;0;0;0;657;0;0;0;657;0;0;0;0;657;0;0;657;0;0;0;0;657;0;0;0;657;0;0
250750705000902;1;691;147;388;33;92;0;31;535;0;125;0;31;0;17;518;2;123;0;31;105;430;36;89;0;31;268;267;73;52;12;19;17;518;2;123;0;31;0;535;2;123;0;31;501;34;117;8;26;5;57;478;6;119;2;29;0;535;0;125;0;31;178;497;2;14;675;0;16;0;19;656;0;16;141;534;0;16;337;338;16;0;19;656;0;16;2;673;0;16;628;47;16;0;65;610;0;16;0;675;0;16;0;13;0;1;0;0;13;0;1;0;0;0;0;13;0;1;0;0;8;5;0;1;0;0;13;0;0;1;0;0;0;13;0;1;0;0;0;13;0;1;0;0;8;5;1;0;0;0;0;13;0;1;0;0;0;13;0;1;0;0;180;511;0;0;691;0;0;0;19;672;0;0;141;550;0;0;353;338;0;0;19;672;0;0;2;689;0;0;644;47;0;0;65;626;0;0;0;691;0;0
250750705000903;1;846;225;309;109;198;5;0;531;3;307;0;5;0;461;73;272;35;5;0;458;76;272;35;5;0;458;76;272;35;5;0;21;513;15;292;0;5;4;530;0;307;0;5;383;151;246;61;0;5;49;485;37;270;0;5;0;534;0;307;0;5;306;467;12;33;770;3;45;0;665;108;45;0;662;111;45;0;662;111;45;0;36;737;0;45;4;769;0;45;556;217;45;0;86;687;0;45;0;773;0;45;181;164;0;0;0;0;345;0;0;0;0;0;334;11;0;0;0;0;334;11;0;0;0;0;334;11;0;0;0;0;8;337;0;0;0;0;4;341;0;0;0;0;236;109;0;0;0;0;19;326;0;0;0;0;0;345;0;0;0;0;339;507;0;0;843;3;0;0;738;108;0;0;735;111;0;0;735;111;0;0;36;810;0;0;4;842;0;0;629;217;0;0;86;760;0;0;0;846;0;0
