Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;
250860415000006;8;60;86;22;8;2;1;1;0;0;97;6775;42374;14719;9690;4040;3000;7000;0;0;277;180;87598;16;64;17;6;2;0;1;0;0;40;2510;31580;10945;7210;4040;0;7000;0;0;146;106;63285;44;22;5;2;0;1;0;0;0;57;4265;10794;3774;2480;0;3000;0;0;0;131;74;24313;60;75;21;8;1;1;1;0;0;95;6775;36764;13699;9690;2000;3000;7000;0;0;262;167;78928;16;54;16;6;1;0;1;0;0;38;2510;26480;9925;7210;2000;0;7000;0;0;132;94;55125;44;21;5;2;0;1;0;0;0;57;4265;10284;3774;2480;0;3000;0;0;0;130;73;23803;
250860415000007;1;124;124;13;0;0;0;1;0;0;391;14876;59363;8570;0;0;0;5500;0;0;653;262;88309;19;75;13;0;0;0;1;0;0;222;3520;36580;8570;0;0;0;5500;0;0;330;108;54170;105;49;0;0;0;0;0;0;0;169;11356;22783;0;0;0;0;0;0;0;323;154;34139;124;124;13;0;0;0;1;0;0;391;14876;59363;8570;0;0;0;5500;0;0;653;262;88309;19;75;13;0;0;0;1;0;0;222;3520;36580;8570;0;0;0;5500;0;0;330;108;54170;105;49;0;0;0;0;0;0;0;169;11356;22783;0;0;0;0;0;0;0;323;154;34139;
250870305000001;1;161;243;79;7;9;3;3;0;0;339;19445;116171;62448;9574;17464;10200;19992;0;0;844;505;255294;44;116;32;3;7;3;2;0;0;179;6708;54666;24315;4444;13764;10200;12992;0;0;386;207;127089;117;127;47;4;2;0;1;0;0;160;12737;61505;38133;5130;3700;0;7000;0;0;458;298;128205;161;241;79;7;8;2;3;0;0;335;19445;115361;62448;9574;15454;6000;19992;0;0;836;501;248274;44;115;32;3;6;2;2;0;0;176;6708;54366;24315;4444;11754;6000;12992;0;0;380;204;120579;117;126;47;4;2;0;1;0;0;159;12737;60995;38133;5130;3700;0;7000;0;0;456;297;127695;
250870305000002;1;56;137;39;14;8;1;0;0;0;195;6998;68275;32370;18079;15697;4150;0;0;0;450;255;145569;11;61;19;7;4;1;0;0;0;112;1570;30493;15126;9175;7940;4150;0;0;0;215;103;68454;45;76;20;7;4;0;0;0;0;83;5428;37782;17244;8904;7757;0;0;0;0;235;152;77115;56;137;39;14;8;1;0;0;0;195;6998;68275;32370;18079;15697;4150;0;0;0;450;255;145569;11;61;19;7;4;1;0;0;0;112;1570;30493;15126;9175;7940;4150;0;0;0;215;103;68454;45;76;20;7;4;0;0;0;0;83;5428;37782;17244;8904;7757;0;0;0;0;235;152;77115;
250870305000003;8;86;84;17;2;2;0;0;0;0;209;9159;42047;12866;2600;3400;0;0;0;0;400;191;70072;19;44;12;0;1;0;0;0;0;125;1835;21740;9886;0;1600;0;0;0;0;201;76;35061;67;40;5;2;1;0;0;0;0;84;7324;20307;2980;2600;1800;0;0;0;0;199;115;35011;85;83;17;2;2;0;0;0;0;207;9139;41537;12866;2600;3400;0;0;0;0;396;189;69542;19;43;12;0;1;0;0;0;0;124;1835;21230;9886;0;1600;0;0;0;0;199;75;34551;66;40;5;2;1;0;0;0;0;83;7304;20307;2980;2600;1800;0;0;0;0;197;114;34991;
250870305000004;5;67;137;37;4;2;0;0;0;0;210;6817;68093;30857;5422;3570;0;0;0;0;457;247;114759;5;57;9;2;2;0;0;0;0;128;626;28232;6805;2422;3570;0;0;0;0;203;75;41655;62;80;28;2;0;0;0;0;0;82;6191;39861;24052;3000;0;0;0;0;0;254;172;73104;67;137;37;4;2;0;0;0;0;210;6817;68093;30857;5422;3570;0;0;0;0;457;247;114759;5;57;9;2;2;0;0;0;0;128;626;28232;6805;2422;3570;0;0;0;0;203;75;41655;62;80;28;2;0;0;0;0;0;82;6191;39861;24052;3000;0;0;0;0;0;254;172;73104;
250870305000005;8;94;63;16;3;1;0;0;0;0;141;11286;29480;11472;3720;1600;0;0;0;0;318;177;57558;37;38;6;1;1;0;0;0;0;70;4474;17252;4100;1400;1600;0;0;0;0;153;83;28826;57;25;10;2;0;0;0;0;0;71;6812;12228;7372;2320;0;0;0;0;0;165;94;28732;94;63;16;3;1;0;0;0;0;141;11286;29480;11472;3720;1600;0;0;0;0;318;177;57558;37;38;6;1;1;0;0;0;0;70;4474;17252;4100;1400;1600;0;0;0;0;153;83;28826;57;25;10;2;0;0;0;0;0;71;6812;12228;7372;2320;0;0;0;0;0;165;94;28732;
250870305000006;8;19;27;3;1;0;0;0;0;0;68;1979;13770;1952;1150;0;0;0;0;0;118;50;18851;2;13;3;1;0;0;0;0;0;43;138;6630;1952;1150;0;0;0;0;0;62;19;9870;17;14;0;0;0;0;0;0;0;25;1841;7140;0;0;0;0;0;0;0;56;31;8981;19;27;3;1;0;0;0;0;0;68;1979;13770;1952;1150;0;0;0;0;0;118;50;18851;2;13;3;1;0;0;0;0;0;43;138;6630;1952;1150;0;0;0;0;0;62;19;9870;17;14;0;0;0;0;0;0;0;25;1841;7140;0;0;0;0;0;0;0;56;31;8981;
250870305000007;8;117;79;17;3;0;0;0;0;0;170;13440;39264;13978;3830;0;0;0;0;0;386;216;70512;44;39;6;1;0;0;0;0;0;106;5125;19010;4618;1100;0;0;0;0;0;196;90;29853;73;40;11;2;0;0;0;0;0;64;8315;20254;9360;2730;0;0;0;0;0;190;126;40659;117;78;17;3;0;0;0;0;0;169;13440;38754;13978;3830;0;0;0;0;0;384;215;70002;44;38;6;1;0;0;0;0;0;106;5125;18500;4618;1100;0;0;0;0;0;195;89;29343;73;40;11;2;0;0;0;0;0;63;8315;20254;9360;2730;0;0;0;0;0;189;126;40659;
250870305000008;8;40;39;16;0;0;0;0;0;0;62;4740;19024;12349;0;0;0;0;0;0;157;95;36113;14;23;9;0;0;0;0;0;0;42;1815;10864;7004;0;0;0;0;0;0;88;46;19683;26;16;7;0;0;0;0;0;0;20;2925;8160;5345;0;0;0;0;0;0;69;49;16430;40;39;16;0;0;0;0;0;0;62;4740;19024;12349;0;0;0;0;0;0;157;95;36113;14;23;9;0;0;0;0;0;0;42;1815;10864;7004;0;0;0;0;0;0;88;46;19683;26;16;7;0;0;0;0;0;0;20;2925;8160;5345;0;0;0;0;0;0;69;49;16430;
250870305000009;8;28;40;14;1;0;0;0;0;0;107;2787;19792;11762;1530;0;0;0;0;0;190;83;35871;3;21;3;0;0;0;0;0;0;72;452;10102;2420;0;0;0;0;0;0;99;27;12974;25;19;11;1;0;0;0;0;0;35;2335;9690;9342;1530;0;0;0;0;0;91;56;22897;28;40;14;1;0;0;0;0;0;107;2787;19792;11762;1530;0;0;0;0;0;190;83;35871;3;21;3;0;0;0;0;0;0;72;452;10102;2420;0;0;0;0;0;0;99;27;12974;25;19;11;1;0;0;0;0;0;35;2335;9690;9342;1530;0;0;0;0;0;91;56;22897;
250880205000001;1;79;221;91;32;24;11;1;2;0;218;10418;104333;73447;41559;46110;38010;6000;15799;0;679;461;335676;29;115;32;16;12;9;1;1;0;109;4618;53477;25635;21470;23250;31710;6000;8000;0;324;215;174160;50;106;59;16;12;2;0;1;0;109;5800;50856;47812;20089;22860;6300;0;7799;0;355;246;161516;78;220;91;32;24;11;1;2;0;217;10163;103883;73447;41559;46110;38010;6000;15799;0;676;459;334971;28;114;32;16;12;9;1;1;0;109;4363;53027;25635;21470;23250;31710;6000;8000;0;322;213;173455;50;106;59;16;12;2;0;1;0;108;5800;50856;47812;20089;22860;6300;0;7799;0;354;246;161516;
250880205000002;1;182;219;102;11;6;7;1;0;1;385;23685;102769;78904;14646;11490;27448;5850;0;30000;914;529;294792;56;95;52;7;2;3;1;0;1;218;8797;43954;38782;9656;4350;10600;5850;0;30000;435;217;151989;126;124;50;4;4;4;0;0;0;167;14888;58815;40122;4990;7140;16848;0;0;0;479;312;142803;181;219;101;11;6;7;1;0;1;380;23545;102769;78204;14646;11490;27448;5850;0;30000;907;527;293952;55;95;51;7;2;3;1;0;1;213;8657;43954;38082;9656;4350;10600;5850;0;30000;428;215;151149;126;124;50;4;4;4;0;0;0;167;14888;58815;40122;4990;7140;16848;0;0;0;479;312;142803;
250880205000003;1;72;150;63;10;11;3;0;1;0;157;9425;71890;52530;13385;22175;11000;0;8000;0;467;310;188405;16;66;29;5;8;2;0;1;0;69;2235;31425;23610;6705;16550;7500;0;8000;0;196;127;96025;56;84;34;5;3;1;0;0;0;88;7190;40465;28920;6680;5625;3500;0;0;0;271;183;92380;72;150;63;10;11;3;0;1;0;157;9425;71890;52530;13385;22175;11000;0;8000;0;467;310;188405;16;66;29;5;8;2;0;1;0;69;2235;31425;23610;6705;16550;7500;0;8000;0;196;127;96025;56;84;34;5;3;1;0;0;0;88;7190;40465;28920;6680;5625;3500;0;0;0;271;183;92380;
250880205000004;1;130;157;48;9;2;2;0;1;0;256;16017;73782;38936;11586;3700;8000;0;10000;0;605;349;162021;45;82;25;4;2;1;0;1;0;134;6290;37720;19224;4880;3700;3000;0;10000;0;294;160;84814;85;75;23;5;0;1;0;0;0;122;9727;36062;19712;6706;0;5000;0;0;0;311;189;77207;130;154;48;9;2;2;0;1;0;254;16017;72252;38936;11586;3700;8000;0;10000;0;600;346;160491;45;81;25;4;2;1;0;1;0;132;6290;37210;19224;4880;3700;3000;0;10000;0;291;159;84304;85;73;23;5;0;1;0;0;0;122;9727;35042;19712;6706;0;5000;0;0;0;309;187;76187;
250880205000005;8;55;62;13;2;0;0;0;0;1;88;7504;28295;10091;2796;0;0;0;0;103000;221;133;151686;22;43;6;0;0;0;0;0;1;46;3950;18938;4880;0;0;0;0;0;103000;118;72;130768;33;19;7;2;0;0;0;0;0;42;3554;9357;5211;2796;0;0;0;0;0;103;61;20918;55;62;13;2;0;0;0;0;1;88;7504;28295;10091;2796;0;0;0;0;103000;221;133;151686;22;43;6;0;0;0;0;0;1;46;3950;18938;4880;0;0;0;0;0;103000;118;72;130768;33;19;7;2;0;0;0;0;0;42;3554;9357;5211;2796;0;0;0;0;0;103;61;20918;
250880205000006;8;105;100;30;3;1;1;0;0;0;124;13351;46624;23172;3550;2040;3200;0;0;0;364;240;91937;38;58;22;1;1;1;0;0;0;70;5692;25772;17104;1068;2040;3200;0;0;0;191;121;54876;67;42;8;2;0;0;0;0;0;54;7659;20852;6068;2482;0;0;0;0;0;173;119;37061;105;97;30;3;1;1;0;0;0;124;13351;45094;23172;3550;2040;3200;0;0;0;361;237;90407;38;57;22;1;1;1;0;0;0;70;5692;25262;17104;1068;2040;3200;0;0;0;190;120;54366;67;40;8;2;0;0;0;0;0;54;7659;19832;6068;2482;0;0;0;0;0;171;117;36041;
250880205000007;1;84;202;67;18;9;6;0;1;0;247;9922;98224;56666;23044;18196;24280;0;9000;0;634;387;239332;20;93;32;8;5;5;0;1;0;121;3458;45343;26192;10060;10150;19700;0;9000;0;285;164;123903;64;109;35;10;4;1;0;0;0;126;6464;52881;30474;12984;8046;4580;0;0;0;349;223;115429;84;202;67;18;9;6;0;1;0;247;9922;98224;56666;23044;18196;24280;0;9000;0;634;387;239332;20;93;32;8;5;5;0;1;0;121;3458;45343;26192;10060;10150;19700;0;9000;0;285;164;123903;64;109;35;10;4;1;0;0;0;126;6464;52881;30474;12984;8046;4580;0;0;0;349;223;115429;
250880205000008;1;151;215;53;5;6;2;0;0;0;361;19741;92888;41020;6779;11266;6000;0;0;0;793;432;177694;43;111;32;4;3;2;0;0;0;201;6922;47400;24625;5715;5966;6000;0;0;0;396;195;96628;108;104;21;1;3;0;0;0;0;160;12819;45488;16395;1064;5300;0;0;0;0;397;237;81066;148;213;52;5;6;1;0;0;0;354;19461;92031;40463;6779;11266;3000;0;0;0;779;425;173000;41;109;32;4;3;1;0;0;0;197;6754;46543;24625;5715;5966;3000;0;0;0;387;190;92603;107;104;20;1;3;0;0;0;0;157;12707;45488;15838;1064;5300;0;0;0;0;392;235;80397;
250890105000001;1;69;291;128;37;40;25;0;0;3;385;8550;139106;108677;51056;84994;84602;0;0;50500;978;593;527485;17;140;81;22;15;16;0;0;2;169;2420;66421;67029;30336;33920;55202;0;0;35500;462;293;290828;52;151;47;15;25;9;0;0;1;216;6130;72685;41648;20720;51074;29400;0;0;15000;516;300;236657;68;291;128;37;40;25;0;0;3;370;8400;139106;108677;51056;84994;84602;0;0;50500;962;592;527335;16;140;81;22;15;16;0;0;2;154;2270;66421;67029;30336;33920;55202;0;0;35500;446;292;290678;52;151;47;15;25;9;0;0;1;216;6130;72685;41648;20720;51074;29400;0;0;15000;516;300;236657;
250890105000002;1;53;253;109;44;32;23;0;1;0;321;7210;123529;85404;57916;67270;81880;0;9000;0;836;515;432209;23;124;64;26;21;15;0;0;0;134;3527;61625;48826;34841;43960;52230;0;0;0;407;273;245009;30;129;45;18;11;8;0;1;0;187;3683;61904;36578;23075;23310;29650;0;9000;0;429;242;187200;53;252;107;44;31;23;0;1;0;317;7210;123029;83404;57916;65170;81880;0;9000;0;828;511;427609;23;123;62;26;20;15;0;0;0;131;3527;61125;46826;34841;41860;52230;0;0;0;400;269;240409;30;129;45;18;11;8;0;1;0;186;3683;61904;36578;23075;23310;29650;0;9000;0;428;242;187200;
250890105000003;1;84;222;75;28;11;6;0;0;0;342;10927;105987;59690;37847;21938;19108;0;0;0;768;426;255497;32;116;46;21;7;4;0;0;0;136;4542;56332;35427;29112;13938;11408;0;0;0;362;226;150759;52;106;29;7;4;2;0;0;0;206;6385;49655;24263;8735;8000;7700;0;0;0;406;200;104738;84;222;75;28;11;6;0;0;0;342;10927;105987;59690;37847;21938;19108;0;0;0;768;426;255497;32;116;46;21;7;4;0;0;0;136;4542;56332;35427;29112;13938;11408;0;0;0;362;226;150759;52;106;29;7;4;2;0;0;0;206;6385;49655;24263;8735;8000;7700;0;0;0;406;200;104738;
250890105000004;1;61;258;133;52;45;26;5;2;4;356;7685;126046;114866;72382;94790;100200;31500;18000;73000;942;586;638469;14;128;68;32;26;16;4;1;3;136;2006;62724;57679;45532;52650;63500;25500;10000;55000;428;292;374591;47;130;65;20;19;10;1;1;1;220;5679;63322;57187;26850;42140;36700;6000;8000;18000;514;294;263878;61;258;133;52;45;26;5;2;4;356;7685;126046;114866;72382;94790;100200;31500;18000;73000;942;586;638469;14;128;68;32;26;16;4;1;3;136;2006;62724;57679;45532;52650;63500;25500;10000;55000;428;292;374591;47;130;65;20;19;10;1;1;1;220;5679;63322;57187;26850;42140;36700;6000;8000;18000;514;294;263878;
250890105000005;1;66;224;72;21;10;11;0;1;0;398;10230;106910;58903;27398;21000;45690;0;8000;0;803;405;278131;28;136;56;17;7;4;0;1;0;148;4940;64280;44893;22321;13600;19000;0;8000;0;397;249;177034;38;88;16;4;3;7;0;0;0;250;5290;42630;14010;5077;7400;26690;0;0;0;406;156;101097;66;224;72;21;10;11;0;1;0;398;10230;106910;58903;27398;21000;45690;0;8000;0;803;405;278131;28;136;56;17;7;4;0;1;0;148;4940;64280;44893;22321;13600;19000;0;8000;0;397;249;177034;38;88;16;4;3;7;0;0;0;250;5290;42630;14010;5077;7400;26690;0;0;0;406;156;101097;
250890105000006;1;32;232;107;26;36;26;6;3;1;296;5300;114198;93271;35840;74954;97000;35658;25100;14000;765;469;495321;6;120;52;13;16;16;5;1;1;117;1000;59516;45675;17510;33150;61600;30158;8000;14000;347;230;270609;26;112;55;13;20;10;1;2;0;179;4300;54682;47596;18330;41804;35400;5500;17100;0;418;239;224712;32;232;107;26;36;26;6;3;1;296;5300;114198;93271;35840;74954;97000;35658;25100;14000;765;469;495321;6;120;52;13;16;16;5;1;1;117;1000;59516;45675;17510;33150;61600;30158;8000;14000;347;230;270609;26;112;55;13;20;10;1;2;0;179;4300;54682;47596;18330;41804;35400;5500;17100;0;418;239;224712;
250890105000007;1;228;244;65;9;1;0;0;0;0;400;27317;108125;47386;11467;2140;0;0;0;0;947;547;196435;66;143;55;6;1;0;0;0;0;195;9519;64513;40799;7667;2140;0;0;0;0;466;271;124638;162;101;10;3;0;0;0;0;0;205;17798;43612;6587;3800;0;0;0;0;0;481;276;71797;228;244;65;9;1;0;0;0;0;396;27317;108125;47386;11467;2140;0;0;0;0;943;547;196435;66;143;55;6;1;0;0;0;0;194;9519;64513;40799;7667;2140;0;0;0;0;465;271;124638;162;101;10;3;0;0;0;0;0;202;17798;43612;6587;3800;0;0;0;0;0;478;276;71797;
250890105000008;1;133;276;43;6;0;1;0;0;0;598;17100;133085;30665;8000;0;4500;0;0;0;1057;459;193350;47;173;35;2;0;0;0;0;0;255;7832;83121;25153;2900;0;0;0;0;0;512;257;119006;86;103;8;4;0;1;0;0;0;343;9268;49964;5512;5100;0;4500;0;0;0;545;202;74344;133;276;43;6;0;1;0;0;0;598;17100;133085;30665;8000;0;4500;0;0;0;1057;459;193350;47;173;35;2;0;0;0;0;0;255;7832;83121;25153;2900;0;0;0;0;0;512;257;119006;86;103;8;4;0;1;0;0;0;343;9268;49964;5512;5100;0;4500;0;0;0;545;202;74344;
250890105000009;1;133;274;29;4;1;1;0;0;0;467;16977;136740;25435;6000;1980;5000;0;0;0;909;442;192132;37;169;23;3;0;1;0;0;0;213;6904;84220;20250;4500;0;5000;0;0;0;446;233;120874;96;105;6;1;1;0;0;0;0;254;10073;52520;5185;1500;1980;0;0;0;0;463;209;71258;132;274;29;4;1;1;0;0;0;467;16777;136740;25435;6000;1980;5000;0;0;0;908;441;191932;36;169;23;3;0;1;0;0;0;213;6704;84220;20250;4500;0;5000;0;0;0;445;232;120674;96;105;6;1;1;0;0;0;0;254;10073;52520;5185;1500;1980;0;0;0;0;463;209;71258;
250890105000010;1;69;283;114;26;12;19;2;1;0;425;9126;136954;93831;35001;23570;71942;11500;8000;0;951;526;389924;17;139;75;16;7;16;2;1;0;159;2950;67154;60648;21381;13720;62800;11500;8000;0;432;273;248153;52;144;39;10;5;3;0;0;0;266;6176;69800;33183;13620;9850;9142;0;0;0;519;253;141771;69;283;114;26;12;19;2;1;0;425;9126;136954;93831;35001;23570;71942;11500;8000;0;951;526;389924;17;139;75;16;7;16;2;1;0;159;2950;67154;60648;21381;13720;62800;11500;8000;0;432;273;248153;52;144;39;10;5;3;0;0;0;266;6176;69800;33183;13620;9850;9142;0;0;0;519;253;141771;
250890105000011;1;78;238;82;19;8;5;1;0;1;432;11084;115776;65705;26560;15730;19650;5700;0;40000;864;432;300205;32;145;58;14;6;5;1;0;0;167;5759;70839;46082;19560;12100;19650;5700;0;0;428;261;179690;46;93;24;5;2;0;0;0;1;265;5325;44937;19623;7000;3630;0;0;0;40000;436;171;120515;77;238;81;19;8;5;1;0;1;430;11024;115776;64705;26560;15730;19650;5700;0;40000;860;430;299145;31;145;57;14;6;5;1;0;0;167;5699;70839;45082;19560;12100;19650;5700;0;0;426;259;178630;46;93;24;5;2;0;0;0;1;263;5325;44937;19623;7000;3630;0;0;0;40000;434;171;120515;
250890105000012;1;81;175;102;18;18;6;2;2;0;290;10983;84471;83460;24200;36551;22000;12000;20000;0;694;404;293665;21;94;69;11;12;5;1;2;0;123;3545;44855;55638;14700;24341;17500;6500;20000;0;338;215;187079;60;81;33;7;6;1;1;0;0;167;7438;39616;27822;9500;12210;4500;5500;0;0;356;189;106586;81;171;99;18;18;6;2;2;0;285;10983;82431;80440;24200;36551;22000;12000;20000;0;682;397;288605;21;92;66;11;12;5;1;2;0;121;3545;43835;52618;14700;24341;17500;6500;20000;0;331;210;183039;60;79;33;7;6;1;1;0;0;164;7438;38596;27822;9500;12210;4500;5500;0;0;351;187;105566;
250890105000013;1;81;261;129;45;42;16;2;3;4;376;11359;125212;104673;60488;87240;68084;12960;29000;50201;959;583;549217;22;125;85;30;26;13;2;3;1;150;3666;59360;70211;40481;54540;55920;12960;29000;15000;457;307;341138;59;136;44;15;16;3;0;0;3;226;7693;65852;34462;20007;32700;12164;0;0;35201;502;276;208079;81;260;128;43;41;16;2;3;4;364;11359;124702;103673;57488;85240;68084;12960;29000;50201;942;578;542707;22;125;84;28;26;13;2;3;1;144;3666;59360;69211;37481;54540;55920;12960;29000;15000;448;304;337138;59;135;44;15;15;3;0;0;3;220;7693;65342;34462;20007;30700;12164;0;0;35201;494;274;205569;
250890105000014;1;55;287;166;39;39;13;0;0;0;311;7311;138752;139179;51435;79287;46700;0;0;0;910;599;462664;18;144;87;23;21;8;0;0;0;117;2649;69430;71702;29500;43563;29800;0;0;0;418;301;246644;37;143;79;16;18;5;0;0;0;194;4662;69322;67477;21935;35724;16900;0;0;0;492;298;216020;55;287;166;39;39;13;0;0;0;311;7311;138752;139179;51435;79287;46700;0;0;0;910;599;462664;18;144;87;23;21;8;0;0;0;117;2649;69430;71702;29500;43563;29800;0;0;0;418;301;246644;37;143;79;16;18;5;0;0;0;194;4662;69322;67477;21935;35724;16900;0;0;0;492;298;216020;
250890105000015;1;43;272;131;42;34;23;2;0;0;312;5824;132537;109838;56190;70540;74082;12000;0;0;859;547;461011;9;120;78;23;16;13;1;0;0;151;1743;59009;65222;31250;33830;41152;6000;0;0;411;260;238206;34;152;53;19;18;10;1;0;0;161;4081;73528;44616;24940;36710;32930;6000;0;0;448;287;222805;43;272;131;42;34;23;2;0;0;312;5824;132537;109838;56190;70540;74082;12000;0;0;859;547;461011;9;120;78;23;16;13;1;0;0;151;1743;59009;65222;31250;33830;41152;6000;0;0;411;260;238206;34;152;53;19;18;10;1;0;0;161;4081;73528;44616;24940;36710;32930;6000;0;0;448;287;222805;
250890105000016;1;23;200;135;49;41;24;4;3;0;255;3731;98960;112673;68430;83472;83100;25000;25800;0;734;479;501166;5;78;66;18;21;14;2;3;0;90;980;38340;54341;24850;41980;46300;12000;25800;0;297;207;244591;18;122;69;31;20;10;2;0;0;165;2751;60620;58332;43580;41492;36800;13000;0;0;437;272;256575;23;199;135;49;41;24;4;3;0;253;3731;98450;112673;68430;83472;83100;25000;25800;0;731;478;500656;5;77;66;18;21;14;2;3;0;88;980;37830;54341;24850;41980;46300;12000;25800;0;294;206;244081;18;122;69;31;20;10;2;0;0;165;2751;60620;58332;43580;41492;36800;13000;0;0;437;272;256575;
250890105000017;1;55;155;71;15;6;1;0;0;0;230;6626;73770;62882;21070;11300;3000;0;0;0;533;303;178648;10;86;44;12;4;1;0;0;0;91;1321;41640;38910;17300;7700;3000;0;0;0;248;157;109871;45;69;27;3;2;0;0;0;0;139;5305;32130;23972;3770;3600;0;0;0;0;285;146;68777;55;155;71;15;6;1;0;0;0;230;6626;73770;62882;21070;11300;3000;0;0;0;533;303;178648;10;86;44;12;4;1;0;0;0;91;1321;41640;38910;17300;7700;3000;0;0;0;248;157;109871;45;69;27;3;2;0;0;0;0;139;5305;32130;23972;3770;3600;0;0;0;0;285;146;68777;
250890105000018;1;57;120;30;6;1;1;0;0;0;232;6118;57259;21943;7851;1700;5000;0;0;0;447;215;99871;14;70;20;4;0;1;0;0;0;98;1647;33038;14730;5401;0;5000;0;0;0;207;109;59816;43;50;10;2;1;0;0;0;0;134;4471;24221;7213;2450;1700;0;0;0;0;240;106;40055;57;120;30;6;1;1;0;0;0;232;6118;57259;21943;7851;1700;5000;0;0;0;447;215;99871;14;70;20;4;0;1;0;0;0;98;1647;33038;14730;5401;0;5000;0;0;0;207;109;59816;43;50;10;2;1;0;0;0;0;134;4471;24221;7213;2450;1700;0;0;0;0;240;106;40055;
250890105000019;1;165;190;33;2;0;0;0;0;0;439;20772;88081;24389;2475;0;0;0;0;0;829;390;135717;42;127;30;1;0;0;0;0;0;211;6806;58031;21979;1400;0;0;0;0;0;411;200;88216;123;63;3;1;0;0;0;0;0;228;13966;30050;2410;1075;0;0;0;0;0;418;190;47501;165;190;33;2;0;0;0;0;0;439;20772;88081;24389;2475;0;0;0;0;0;829;390;135717;42;127;30;1;0;0;0;0;0;211;6806;58031;21979;1400;0;0;0;0;0;411;200;88216;123;63;3;1;0;0;0;0;0;228;13966;30050;2410;1075;0;0;0;0;0;418;190;47501;
250890105000020;1;159;167;14;2;2;1;0;0;0;311;19789;76355;9227;2400;3720;5000;0;0;0;656;345;116491;50;108;12;2;2;1;0;0;0;150;8399;48876;7927;2400;3720;5000;0;0;0;325;175;76322;109;59;2;0;0;0;0;0;0;161;11390;27479;1300;0;0;0;0;0;0;331;170;40169;159;167;14;2;2;1;0;0;0;310;19789;76355;9227;2400;3720;5000;0;0;0;655;345;116491;50;108;12;2;2;1;0;0;0;149;8399;48876;7927;2400;3720;5000;0;0;0;324;175;76322;109;59;2;0;0;0;0;0;0;161;11390;27479;1300;0;0;0;0;0;0;331;170;40169;
250890105000021;1;62;215;27;1;1;0;0;0;0;346;6973;106170;20946;1500;2500;0;0;0;0;652;306;138089;8;147;17;0;1;0;0;0;0;149;1190;72460;12516;0;2500;0;0;0;0;322;173;88666;54;68;10;1;0;0;0;0;0;197;5783;33710;8430;1500;0;0;0;0;0;330;133;49423;62;215;27;1;1;0;0;0;0;346;6973;106170;20946;1500;2500;0;0;0;0;652;306;138089;8;147;17;0;1;0;0;0;0;149;1190;72460;12516;0;2500;0;0;0;0;322;173;88666;54;68;10;1;0;0;0;0;0;197;5783;33710;8430;1500;0;0;0;0;0;330;133;49423;
250890105000022;1;35;89;33;9;10;2;0;0;0;99;4210;43446;29035;12625;20900;6800;0;0;0;277;178;117016;6;41;19;7;5;0;0;0;0;49;990;19780;16635;9565;9900;0;0;0;0;127;78;56870;29;48;14;2;5;2;0;0;0;50;3220;23666;12400;3060;11000;6800;0;0;0;150;100;60146;35;89;33;9;10;2;0;0;0;99;4210;43446;29035;12625;20900;6800;0;0;0;277;178;117016;6;41;19;7;5;0;0;0;0;49;990;19780;16635;9565;9900;0;0;0;0;127;78;56870;29;48;14;2;5;2;0;0;0;50;3220;23666;12400;3060;11000;6800;0;0;0;150;100;60146;
250890105000023;1;93;226;76;11;11;7;1;0;0;403;11976;109940;60733;14579;20062;20450;6000;0;0;828;425;243740;24;145;53;10;9;3;1;0;0;156;3934;71345;41524;13350;16162;8850;6000;0;0;401;245;161165;69;81;23;1;2;4;0;0;0;247;8042;38595;19209;1229;3900;11600;0;0;0;427;180;82575;93;226;76;10;11;6;1;0;0;400;11976;109940;60733;13079;20062;17450;6000;0;0;823;423;239240;24;145;53;9;9;3;1;0;0;154;3934;71345;41524;11850;16162;8850;6000;0;0;398;244;159665;69;81;23;1;2;3;0;0;0;246;8042;38595;19209;1229;3900;8600;0;0;0;425;179;79575;
250890105000024;1;130;255;59;6;2;2;0;0;0;355;15278;125678;46099;8930;4500;8700;0;0;0;809;454;209185;30;163;44;6;2;1;0;0;0;145;4385;80410;32929;8930;4500;4000;0;0;0;391;246;135154;100;92;15;0;0;1;0;0;0;210;10893;45268;13170;0;0;4700;0;0;0;418;208;74031;130;255;59;6;2;2;0;0;0;355;15278;125678;46099;8930;4500;8700;0;0;0;809;454;209185;30;163;44;6;2;1;0;0;0;145;4385;80410;32929;8930;4500;4000;0;0;0;391;246;135154;100;92;15;0;0;1;0;0;0;210;10893;45268;13170;0;0;4700;0;0;0;418;208;74031;
